order_id,restaurant_name,locality,cuisine,date,hour,day_of_week,is_weekend,is_monsoon,festival,primary_dish,n_items,order_value_inr,group_size,price_range
32546,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Ice Cream,3,236.09,4,1
32547,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Falooda,3,240.9,4,1
32548,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Mastani,1,78.24,2,1
32549,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Falooda,2,144.23,2,1
32550,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Falooda,2,186.8,2,1
32551,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Falooda,1,92.96,1,1
32552,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Mastani,2,165.9,2,1
32553,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Ice Cream,2,143.33,2,1
32554,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Falooda,2,147.34,1,1
32555,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Ice Cream,3,204.83,2,1
32556,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Mastani,2,162.63,4,1
32557,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Ice Cream,3,234.48,6,1
32558,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Ice Cream,1,59.4,1,1
32559,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Falooda,1,93.19,1,1
32560,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Mastani,2,154.38,2,1
32561,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Falooda,2,142.65,6,1
32562,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Falooda,2,173.67,2,1
32563,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Falooda,3,231.74,2,1
32564,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Mastani,1,76.46,1,1
32565,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,12,Sunday,1,0,none,Ice Cream,2,139.83,2,1
32566,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Mastani,2,155.84,2,1
32567,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Ice Cream,1,59.76,2,1
32568,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Falooda,1,92.26,2,1
32569,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Falooda,2,174.37,2,1
32570,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Ice Cream,2,134.57,2,1
32571,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Falooda,3,239.91,4,1
32572,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Mastani,1,76.59,4,1
32573,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Mastani,3,239.28,2,1
32574,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Falooda,3,243.88,2,1
32575,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Ice Cream,3,219.6,2,1
32576,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Falooda,2,144.01,2,1
32577,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Falooda,3,201.32,2,1
32578,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Falooda,2,157.21,2,1
32579,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Falooda,1,92.48,2,1
32580,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Ice Cream,2,120.21,4,1
32581,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,13,Sunday,1,0,none,Mastani,3,247.57,1,1
32582,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,14,Sunday,1,0,none,Falooda,2,167.03,1,1
32583,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,14,Sunday,1,0,none,Ice Cream,2,135.38,2,1
32584,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,14,Sunday,1,0,none,Mastani,2,139.13,6,1
32585,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,14,Sunday,1,0,none,Ice Cream,3,203.06,2,1
32586,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,14,Sunday,1,0,none,Mastani,2,162.18,4,1
32587,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,14,Sunday,1,0,none,Ice Cream,2,124.46,4,1
32588,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,14,Sunday,1,0,none,Ice Cream,3,181.87,4,1
32589,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,14,Sunday,1,0,none,Mastani,1,79.32,2,1
32590,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,14,Sunday,1,0,none,Falooda,1,91.56,6,1
32591,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Mastani,2,136.54,2,1
32592,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Mastani,1,77.13,2,1
32593,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Mastani,3,205.2,4,1
32594,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Falooda,2,186.87,2,1
32595,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Ice Cream,2,114.94,2,1
32596,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Falooda,1,93.45,2,1
32597,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Falooda,2,147.37,1,1
32598,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Falooda,2,186.64,2,1
32599,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Ice Cream,2,150.38,1,1
32600,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Falooda,2,164.62,4,1
32601,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,17,Sunday,1,0,none,Ice Cream,2,143.57,4,1
32602,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,18,Sunday,1,0,none,Ice Cream,3,228.49,6,1
32603,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,18,Sunday,1,0,none,Mastani,1,82.99,6,1
32604,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,18,Sunday,1,0,none,Falooda,3,241.51,4,1
32605,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,18,Sunday,1,0,none,Mastani,1,81.53,4,1
32606,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,18,Sunday,1,0,none,Ice Cream,1,60.82,4,1
32607,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,18,Sunday,1,0,none,Falooda,1,85.65,4,1
32608,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,18,Sunday,1,0,none,Mastani,3,214.9,2,1
32609,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,18,Sunday,1,0,none,Falooda,3,246.61,6,1
32610,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,18,Sunday,1,0,none,Mastani,2,162.91,1,1
32611,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,18,Sunday,1,0,none,Falooda,3,268.36,6,1
32612,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,19,Sunday,1,0,none,Mastani,2,138.69,6,1
32613,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,19,Sunday,1,0,none,Ice Cream,3,212.04,2,1
32614,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,19,Sunday,1,0,none,Falooda,1,92.26,2,1
32615,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,19,Sunday,1,0,none,Mastani,2,143.01,6,1
32616,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,19,Sunday,1,0,none,Falooda,3,242.11,2,1
32617,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,19,Sunday,1,0,none,Ice Cream,2,141.67,4,1
32618,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,19,Sunday,1,0,none,Mastani,1,79.01,2,1
32619,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Mastani,2,146.07,2,1
32620,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Mastani,1,83.98,6,1
32621,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Mastani,2,162.79,1,1
32622,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Ice Cream,2,151.59,1,1
32623,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Mastani,3,213.21,4,1
32624,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Ice Cream,2,143.02,2,1
32625,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Ice Cream,3,217.45,1,1
32626,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Ice Cream,2,115.04,1,1
32627,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Ice Cream,2,136.35,4,1
32628,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Mastani,3,252.64,2,1
32629,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Falooda,2,167.73,6,1
32630,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Falooda,2,146.81,6,1
32631,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Mastani,1,81.32,4,1
32632,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,20,Sunday,1,0,none,Falooda,2,175.92,2,1
32633,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Falooda,1,86.28,1,1
32634,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Falooda,2,183.55,2,1
32635,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Mastani,3,225.0,6,1
32636,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Falooda,2,154.91,2,1
32637,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Ice Cream,2,123.92,1,1
32638,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Ice Cream,1,60.35,4,1
32639,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Falooda,3,247.26,4,1
32640,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Falooda,3,219.25,6,1
32641,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Falooda,1,86.57,1,1
32642,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Falooda,2,153.63,6,1
32643,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Ice Cream,3,229.26,1,1
32644,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Mastani,2,175.6,2,1
32645,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Mastani,2,161.28,6,1
32646,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Mastani,3,259.32,2,1
32647,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Falooda,1,89.52,4,1
32648,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Mastani,2,152.05,2,1
32649,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Ice Cream,1,57.42,1,1
32650,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Falooda,1,93.17,1,1
32651,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,21,Sunday,1,0,none,Mastani,1,80.1,4,1
32652,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,22,Sunday,1,0,none,Mastani,3,216.49,4,1
32653,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,22,Sunday,1,0,none,Mastani,2,162.87,4,1
32654,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,22,Sunday,1,0,none,Mastani,2,161.44,1,1
32655,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,22,Sunday,1,0,none,Mastani,3,210.68,1,1
32656,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,22,Sunday,1,0,none,Mastani,2,141.94,1,1
32657,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,22,Sunday,1,0,none,Ice Cream,3,195.26,2,1
32658,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,22,Sunday,1,0,none,Mastani,1,78.01,6,1
32659,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,22,Sunday,1,0,none,Ice Cream,1,59.61,4,1
32660,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,23,Sunday,1,0,none,Falooda,3,260.18,1,1
32661,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,23,Sunday,1,0,none,Falooda,2,177.28,2,1
32662,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,23,Sunday,1,0,none,Falooda,1,90.34,2,1
32663,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,23,Sunday,1,0,none,Falooda,3,259.91,1,1
32664,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,23,Sunday,1,0,none,Mastani,2,143.87,1,1
32665,Sujata Mastani,Shivajinagar,Desserts,2024-03-10,23,Sunday,1,0,none,Mastani,1,82.17,2,1
32666,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,8,Friday,0,0,none,Ice Cream,1,59.91,2,1
32667,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,9,Friday,0,0,none,Mastani,3,225.82,4,1
32668,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,9,Friday,0,0,none,Falooda,3,235.03,2,1
32669,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,9,Friday,0,0,none,Falooda,2,152.06,1,1
32670,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,9,Friday,0,0,none,Falooda,1,86.93,4,1
32671,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,9,Friday,0,0,none,Ice Cream,1,58.81,2,1
32672,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,9,Friday,0,0,none,Mastani,2,161.57,1,1
32673,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,10,Friday,0,0,none,Falooda,1,91.75,2,1
32674,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,10,Friday,0,0,none,Ice Cream,2,139.98,4,1
32675,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,10,Friday,0,0,none,Ice Cream,1,61.46,2,1
32676,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Ice Cream,1,58.48,2,1
32677,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Falooda,2,173.4,2,1
32678,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Falooda,3,233.26,2,1
32679,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Ice Cream,1,59.72,2,1
32680,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Ice Cream,2,147.71,2,1
32681,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Falooda,1,89.04,6,1
32682,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Mastani,1,78.58,2,1
32683,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Mastani,1,83.22,4,1
32684,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Mastani,1,80.08,1,1
32685,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Mastani,2,146.08,4,1
32686,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Ice Cream,2,135.08,1,1
32687,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Ice Cream,1,57.63,4,1
32688,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Ice Cream,3,207.46,2,1
32689,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,12,Friday,0,0,none,Mastani,3,254.7,1,1
32690,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Ice Cream,3,223.54,2,1
32691,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Ice Cream,1,62.19,2,1
32692,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Ice Cream,2,147.68,2,1
32693,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Ice Cream,1,58.03,2,1
32694,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Ice Cream,2,124.42,2,1
32695,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Mastani,3,262.18,2,1
32696,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Falooda,3,234.22,2,1
32697,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Ice Cream,1,57.6,2,1
32698,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Mastani,1,78.64,4,1
32699,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Mastani,2,163.93,4,1
32700,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,13,Friday,0,0,none,Falooda,2,173.48,4,1
32701,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Mastani,2,142.36,2,1
32702,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Falooda,2,176.12,1,1
32703,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Falooda,3,250.91,1,1
32704,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Falooda,2,165.17,4,1
32705,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Falooda,1,88.99,2,1
32706,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Falooda,2,157.43,1,1
32707,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Mastani,2,135.18,2,1
32708,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Mastani,3,221.23,4,1
32709,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Falooda,1,89.24,4,1
32710,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Falooda,1,91.74,2,1
32711,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Ice Cream,2,134.81,2,1
32712,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Ice Cream,3,199.61,4,1
32713,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Falooda,2,144.65,2,1
32714,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Mastani,2,152.57,2,1
32715,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Ice Cream,1,60.3,2,1
32716,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,14,Friday,0,0,none,Mastani,1,76.85,4,1
32717,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,17,Friday,0,0,none,Ice Cream,2,121.58,1,1
32718,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,17,Friday,0,0,none,Falooda,2,163.42,1,1
32719,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,17,Friday,0,0,none,Falooda,2,162.41,2,1
32720,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,17,Friday,0,0,none,Falooda,2,172.4,1,1
32721,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,17,Friday,0,0,none,Ice Cream,2,133.93,4,1
32722,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,17,Friday,0,0,none,Mastani,1,81.29,4,1
32723,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,17,Friday,0,0,none,Ice Cream,3,248.14,4,1
32724,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,17,Friday,0,0,none,Ice Cream,1,58.79,2,1
32725,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,18,Friday,0,0,none,Falooda,1,91.94,2,1
32726,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,18,Friday,0,0,none,Ice Cream,1,59.67,2,1
32727,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,18,Friday,0,0,none,Mastani,3,226.18,4,1
32728,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,18,Friday,0,0,none,Mastani,2,153.22,2,1
32729,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,18,Friday,0,0,none,Ice Cream,3,249.02,6,1
32730,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,18,Friday,0,0,none,Ice Cream,2,146.15,2,1
32731,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,18,Friday,0,0,none,Ice Cream,3,180.12,1,1
32732,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,18,Friday,0,0,none,Falooda,1,88.35,4,1
32733,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,18,Friday,0,0,none,Mastani,2,175.07,2,1
32734,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,19,Friday,0,0,none,Ice Cream,2,134.61,4,1
32735,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,19,Friday,0,0,none,Mastani,3,221.08,1,1
32736,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,19,Friday,0,0,none,Ice Cream,2,146.19,4,1
32737,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,19,Friday,0,0,none,Ice Cream,3,232.03,6,1
32738,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,19,Friday,0,0,none,Mastani,3,229.14,2,1
32739,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,19,Friday,0,0,none,Mastani,3,223.02,1,1
32740,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,19,Friday,0,0,none,Falooda,2,157.38,1,1
32741,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Falooda,3,232.7,4,1
32742,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Ice Cream,3,219.58,2,1
32743,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Ice Cream,2,141.21,1,1
32744,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Falooda,3,242.12,4,1
32745,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Mastani,1,82.0,2,1
32746,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Ice Cream,1,57.41,4,1
32747,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Mastani,1,76.59,1,1
32748,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Falooda,2,177.17,2,1
32749,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Ice Cream,2,145.02,1,1
32750,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Mastani,2,169.92,2,1
32751,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Falooda,3,223.46,2,1
32752,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Mastani,2,162.17,2,1
32753,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,20,Friday,0,0,none,Falooda,2,146.76,1,1
32754,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,21,Friday,0,0,none,Mastani,1,83.59,2,1
32755,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,21,Friday,0,0,none,Mastani,2,135.4,4,1
32756,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,21,Friday,0,0,none,Mastani,1,77.73,1,1
32757,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,21,Friday,0,0,none,Mastani,1,82.94,1,1
32758,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,21,Friday,0,0,none,Falooda,2,156.47,4,1
32759,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,21,Friday,0,0,none,Falooda,3,246.94,2,1
32760,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,21,Friday,0,0,none,Mastani,1,83.3,2,1
32761,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,21,Friday,0,0,none,Mastani,1,77.84,2,1
32762,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,21,Friday,0,0,none,Ice Cream,2,117.83,4,1
32763,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,21,Friday,0,0,none,Ice Cream,1,58.05,2,1
32764,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Ice Cream,2,142.64,6,1
32765,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Mastani,2,174.9,1,1
32766,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Ice Cream,2,121.68,4,1
32767,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Mastani,1,79.82,4,1
32768,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Falooda,1,94.29,2,1
32769,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Ice Cream,1,58.18,4,1
32770,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Ice Cream,1,58.52,2,1
32771,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Falooda,1,89.02,4,1
32772,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Ice Cream,1,58.21,2,1
32773,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Ice Cream,2,114.56,2,1
32774,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Falooda,1,93.42,2,1
32775,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,22,Friday,0,0,none,Mastani,1,78.19,4,1
32776,Sujata Mastani,Shivajinagar,Desserts,2024-03-15,23,Friday,0,0,none,Ice Cream,3,187.54,2,1
