place_id,restaurant_name,locality,address,lat,lon,rating,review_count,price_range,business_tags,opening_hours,business_status,price_range_missing,business_type,cuisine_type
ChIJNZNcsjfAwjsREqBsJBpNkb0,Shree Krupa tea and snacks,Camp,,18.5067023,73.8799981,4.4,13.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJbR4MmVfAwjsRRbZREJrBKV0,Zanzibar,Camp,,18.5274513,73.878674,4.1,91.0,Unknown,bar,,OPERATIONAL,True,Bar,Unknown
ChIJ3Rn5RFfAwjsREvtiA5pJGe0,Gajalee,Camp,,18.5274516,73.8778332,4.2,2019.0,3.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJVVVVJUHAwjsRMUcLgPDtt5A,Milan Pure Veg Restaurant,Camp,,18.5128515,73.8685677,4.1,2383.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJ4fTSul3AwjsR1TTUJUPsvAk,Samudra Bar And Restaurant,Camp,,18.5220602,73.86848189999999,3.9,187.0,Unknown,bar,,OPERATIONAL,True,Bar,Unknown
ChIJUat2zELAwjsRkyZFwScHCKA,Murgan Idli Center,Camp,,18.518996,73.86729,4.1,120.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,South Indian
ChIJ1wHEBFnAwjsRjN1uffyPfbw,Vaishali,Camp,,18.526972,73.872999,3.7,36.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJsxLoBFnAwjsRlLEMPkp9UpY,Madhav Veg - Non veg,Camp,,18.527561,73.87338059999999,3.7,250.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJs9Ce6kjAwjsRBEIAOvwSc9U,"Pizza Hut | Magnum Mall (Kakde), Pune",Camp,,18.5193676,73.8771984,4.4,4112.0,2.0,meal_takeaway,,OPERATIONAL,False,Takeaway,Italian
ChIJcYSTqUjAwjsRgyS8UNY0sew,Radio Hotel,Camp,,18.5138772,73.8772516,4.0,3727.0,1.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJoaM9Ek_AwjsRIOymQ4Ig9Mk,Marz-O-Rin,Camp,,18.5164807,73.8789937,4.2,24932.0,2.0,cafe,,OPERATIONAL,False,Cafe,Unknown
ChIJF91-rELAwjsR3mEC4ox3in8,MH12 PAV BHAJI (main branch),Camp,,18.5189675,73.8657661,4.6,11677.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJUa6fBU_AwjsRrKFiab3Uo6c,Chinese Room | Estd. 1976,Camp,,18.5167051,73.8794552,4.2,2885.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Chinese
ChIJk7H6fU_AwjsRKy4p06XZrag,DORABJEE & SONS,Camp,,18.515155,73.877009,4.1,4450.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJjaO8u0_AwjsR8SLqiC6q9iU,Aqua Lounge,Camp,,18.518134,73.8787875,3.7,33.0,Unknown,night_club,,OPERATIONAL,True,Night Club,Unknown
ChIJDcePlk_AwjsRX4Gn6BSPKJE,Coffee House Camp,Camp,,18.5189467,73.87727509999999,4.1,4013.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Cafe
ChIJE7YxE17AwjsRs8yx6pbKn5c,Supriya Restaurant,Camp,,18.5192233,73.8757028,4.1,5837.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJcamN4EjAwjsREgz8CreDj_Q,Tiranga Camp Veg & Nonveg Restaurant,Camp,,18.5074963,73.8790806,3.6,479.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJz1pklkPBwjsR1Bfy7JqgKYM,Sahana Veg Restaurant,Camp,,18.5165886,73.87942989999999,4.4,1409.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJ5RplxcjBwjsRxv1IDNxxhRI,The Rooftop Project (TRP),Camp,,18.51670499999999,73.8792105,4.1,2473.0,3.0,bar,,OPERATIONAL,False,Bar,Unknown
ChIJFZVp4TTAwjsRWxbX9GHaHiM,Chung fa Chinese Restaurant,Camp,,18.5169843,73.8793687,4.0,2255.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Chinese
ChIJ47ijrlnBwjsRCXkc0S7t4yo,Discover Effingut Bistro Camp - Craft Brew Paradise in Pune,Camp,,18.516432,73.8794958,4.1,551.0,Unknown,bar,,OPERATIONAL,True,Bar,Unknown
ChIJ7zYFvY_BwjsRNdFlyGbmygg,Choti Bhook,Camp,,18.5164502,73.8795552,4.7,632.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJ8Zxfp7DBwjsRlrAZKw9g6K4,Vegan Foodie,Camp,,18.5163032,73.8792802,4.9,169.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJ19sUEk_AwjsRP0WK8qdxHBs,Pasteur Ice-Cream parlour,Camp,,18.5164807,73.8789937,4.3,986.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
