order_id,restaurant_name,locality,cuisine,date,hour,day_of_week,is_weekend,is_monsoon,festival,primary_dish,n_items,order_value_inr,group_size,price_range
29392,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,11,Saturday,1,0,none,Falooda,1,91.12,1,1
29393,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,11,Saturday,1,0,none,Mastani,2,153.47,2,1
29394,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,11,Saturday,1,0,none,Mastani,2,133.16,2,1
29395,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,11,Saturday,1,0,none,Ice Cream,2,150.73,1,1
29396,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,12,Saturday,1,0,none,Mastani,2,167.58,2,1
29397,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,12,Saturday,1,0,none,Falooda,1,86.55,4,1
29398,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,12,Saturday,1,0,none,Ice Cream,2,144.96,4,1
29399,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,12,Saturday,1,0,none,Falooda,1,94.11,2,1
29400,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,12,Saturday,1,0,none,Mastani,3,213.86,1,1
29401,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,12,Saturday,1,0,none,Mastani,3,256.6,2,1
29402,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,12,Saturday,1,0,none,Ice Cream,2,121.99,4,1
29403,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Ice Cream,2,118.99,2,1
29404,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Mastani,2,177.69,4,1
29405,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Ice Cream,2,146.36,1,1
29406,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Mastani,1,76.33,2,1
29407,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Falooda,1,90.1,1,1
29408,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Mastani,2,166.13,2,1
29409,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Ice Cream,2,144.26,2,1
29410,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Falooda,3,242.55,2,1
29411,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Mastani,3,221.87,6,1
29412,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Ice Cream,3,173.29,2,1
29413,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,13,Saturday,1,0,none,Mastani,2,139.94,1,1
29414,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,14,Saturday,1,0,none,Mastani,1,81.35,4,1
29415,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,14,Saturday,1,0,none,Mastani,2,134.42,1,1
29416,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,14,Saturday,1,0,none,Ice Cream,3,201.59,4,1
29417,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,14,Saturday,1,0,none,Mastani,2,167.06,1,1
29418,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,14,Saturday,1,0,none,Ice Cream,1,60.98,2,1
29419,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,14,Saturday,1,0,none,Mastani,2,159.12,2,1
29420,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,14,Saturday,1,0,none,Mastani,2,172.75,1,1
29421,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,14,Saturday,1,0,none,Falooda,1,91.85,2,1
29422,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,17,Saturday,1,0,none,Ice Cream,1,57.53,2,1
29423,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,17,Saturday,1,0,none,Ice Cream,1,60.96,1,1
29424,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,17,Saturday,1,0,none,Falooda,1,89.15,4,1
29425,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,17,Saturday,1,0,none,Ice Cream,3,206.54,4,1
29426,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,17,Saturday,1,0,none,Ice Cream,2,148.08,6,1
29427,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,17,Saturday,1,0,none,Mastani,2,158.13,2,1
29428,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,17,Saturday,1,0,none,Mastani,2,137.18,2,1
29429,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,17,Saturday,1,0,none,Mastani,2,136.89,4,1
29430,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Ice Cream,1,61.23,6,1
29431,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Mastani,2,134.98,2,1
29432,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Falooda,3,282.18,4,1
29433,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Ice Cream,1,57.33,2,1
29434,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Mastani,1,77.61,6,1
29435,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Falooda,2,185.53,6,1
29436,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Ice Cream,2,146.21,1,1
29437,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Mastani,3,221.04,4,1
29438,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Mastani,2,167.93,6,1
29439,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Falooda,2,175.05,4,1
29440,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,18,Saturday,1,0,none,Falooda,1,91.77,2,1
29441,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,19,Saturday,1,0,none,Ice Cream,2,142.9,1,1
29442,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,19,Saturday,1,0,none,Mastani,2,177.4,4,1
29443,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,19,Saturday,1,0,none,Falooda,2,172.53,2,1
29444,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,19,Saturday,1,0,none,Mastani,1,83.0,1,1
29445,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,19,Saturday,1,0,none,Mastani,2,143.87,2,1
29446,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,19,Saturday,1,0,none,Ice Cream,2,154.77,6,1
29447,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,19,Saturday,1,0,none,Ice Cream,1,59.2,2,1
29448,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,19,Saturday,1,0,none,Falooda,2,167.77,4,1
29449,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,19,Saturday,1,0,none,Ice Cream,3,248.18,2,1
29450,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Falooda,2,149.27,2,1
29451,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Mastani,2,164.76,2,1
29452,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Falooda,1,94.12,2,1
29453,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Falooda,2,146.55,4,1
29454,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Mastani,1,82.91,2,1
29455,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Falooda,2,184.88,1,1
29456,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Mastani,2,159.4,1,1
29457,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Mastani,3,217.22,2,1
29458,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Falooda,2,168.99,6,1
29459,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Mastani,1,81.33,2,1
29460,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Falooda,2,177.14,1,1
29461,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Falooda,2,163.11,1,1
29462,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Ice Cream,2,119.2,6,1
29463,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Falooda,1,90.6,4,1
29464,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Mastani,2,171.59,1,1
29465,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Mastani,1,80.31,1,1
29466,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Falooda,3,230.79,1,1
29467,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,20,Saturday,1,0,none,Ice Cream,2,145.78,4,1
29468,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Mastani,3,236.57,2,1
29469,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Falooda,2,154.66,2,1
29470,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Falooda,3,232.3,1,1
29471,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Mastani,1,83.71,2,1
29472,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Falooda,1,88.58,1,1
29473,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Mastani,2,177.69,1,1
29474,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Falooda,2,173.13,4,1
29475,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Ice Cream,1,57.51,6,1
29476,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Mastani,3,212.5,2,1
29477,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Falooda,3,280.18,2,1
29478,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Ice Cream,2,136.61,4,1
29479,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Ice Cream,1,62.33,6,1
29480,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Ice Cream,2,144.15,2,1
29481,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Ice Cream,3,205.18,4,1
29482,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Mastani,3,229.41,2,1
29483,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Falooda,3,254.47,4,1
29484,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Ice Cream,2,155.03,4,1
29485,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Ice Cream,2,121.21,4,1
29486,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Ice Cream,2,146.94,1,1
29487,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,21,Saturday,1,0,none,Mastani,1,83.12,6,1
29488,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,22,Saturday,1,0,none,Ice Cream,2,146.36,2,1
29489,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,22,Saturday,1,0,none,Falooda,3,217.33,1,1
29490,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,22,Saturday,1,0,none,Falooda,3,211.41,4,1
29491,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,22,Saturday,1,0,none,Falooda,3,234.87,2,1
29492,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,22,Saturday,1,0,none,Mastani,1,76.4,1,1
29493,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,22,Saturday,1,0,none,Ice Cream,2,123.07,6,1
29494,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,22,Saturday,1,0,none,Ice Cream,2,142.65,6,1
29495,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,22,Saturday,1,0,none,Falooda,2,177.4,4,1
29496,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,23,Saturday,1,0,none,Ice Cream,3,181.76,2,1
29497,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,23,Saturday,1,0,none,Falooda,1,92.76,4,1
29498,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,23,Saturday,1,0,none,Mastani,1,80.15,4,1
29499,Sujata Mastani,Shivajinagar,Desserts,2024-01-06,23,Saturday,1,0,none,Mastani,2,167.09,2,1
29500,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,8,Sunday,1,0,none,Ice Cream,3,177.46,1,1
29501,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,8,Sunday,1,0,none,Mastani,2,169.13,1,1
29502,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,8,Sunday,1,0,none,Falooda,2,154.96,6,1
29503,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,8,Sunday,1,0,none,Falooda,1,87.35,4,1
29504,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,8,Sunday,1,0,none,Mastani,1,81.43,2,1
29505,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,8,Sunday,1,0,none,Mastani,2,141.37,1,1
29506,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,9,Sunday,1,0,none,Mastani,3,212.85,4,1
29507,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,9,Sunday,1,0,none,Ice Cream,2,155.99,4,1
29508,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,9,Sunday,1,0,none,Ice Cream,3,215.69,4,1
29509,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,10,Sunday,1,0,none,Mastani,3,217.16,1,1
29510,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,10,Sunday,1,0,none,Mastani,3,192.42,6,1
29511,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,10,Sunday,1,0,none,Falooda,3,233.72,6,1
29512,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,10,Sunday,1,0,none,Ice Cream,2,150.26,2,1
29513,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,10,Sunday,1,0,none,Ice Cream,2,146.58,6,1
29514,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,10,Sunday,1,0,none,Mastani,2,161.15,4,1
29515,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,11,Sunday,1,0,none,Ice Cream,3,230.94,2,1
29516,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,11,Sunday,1,0,none,Falooda,2,146.03,2,1
29517,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,11,Sunday,1,0,none,Ice Cream,1,58.21,1,1
29518,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,11,Sunday,1,0,none,Falooda,2,174.07,6,1
29519,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,11,Sunday,1,0,none,Mastani,2,166.97,4,1
29520,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,12,Sunday,1,0,none,Falooda,1,92.39,2,1
29521,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,12,Sunday,1,0,none,Mastani,3,228.81,2,1
29522,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,12,Sunday,1,0,none,Mastani,3,247.51,1,1
29523,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,12,Sunday,1,0,none,Falooda,1,90.96,6,1
29524,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,12,Sunday,1,0,none,Mastani,1,78.4,4,1
29525,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,12,Sunday,1,0,none,Mastani,2,167.01,2,1
29526,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,12,Sunday,1,0,none,Mastani,2,156.7,1,1
29527,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,12,Sunday,1,0,none,Mastani,1,82.74,2,1
29528,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Falooda,2,181.81,6,1
29529,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Mastani,2,146.12,1,1
29530,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Mastani,1,80.75,1,1
29531,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Mastani,2,160.21,2,1
29532,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Ice Cream,1,57.51,2,1
29533,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Falooda,1,87.35,2,1
29534,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Mastani,2,135.9,1,1
29535,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Mastani,2,136.73,1,1
29536,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Ice Cream,2,151.13,1,1
29537,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Ice Cream,1,61.63,4,1
29538,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Ice Cream,2,137.47,1,1
29539,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Ice Cream,3,188.24,6,1
29540,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Mastani,1,78.07,1,1
29541,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,13,Sunday,1,0,none,Ice Cream,2,145.04,2,1
29542,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,14,Sunday,1,0,none,Ice Cream,3,207.56,4,1
29543,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,14,Sunday,1,0,none,Mastani,1,81.14,2,1
29544,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,14,Sunday,1,0,none,Ice Cream,3,219.54,2,1
29545,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,14,Sunday,1,0,none,Ice Cream,3,179.76,2,1
29546,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,14,Sunday,1,0,none,Falooda,2,147.94,2,1
29547,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,14,Sunday,1,0,none,Ice Cream,3,191.32,1,1
29548,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,17,Sunday,1,0,none,Falooda,2,171.56,2,1
29549,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,17,Sunday,1,0,none,Ice Cream,1,62.62,1,1
29550,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,17,Sunday,1,0,none,Falooda,3,265.11,2,1
29551,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,17,Sunday,1,0,none,Falooda,2,187.52,4,1
29552,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,17,Sunday,1,0,none,Ice Cream,2,135.0,4,1
29553,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,17,Sunday,1,0,none,Ice Cream,2,150.11,4,1
29554,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,17,Sunday,1,0,none,Ice Cream,2,116.83,2,1
29555,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,18,Sunday,1,0,none,Ice Cream,2,153.62,2,1
29556,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,18,Sunday,1,0,none,Ice Cream,2,139.58,2,1
29557,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,18,Sunday,1,0,none,Ice Cream,2,139.78,2,1
29558,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,18,Sunday,1,0,none,Falooda,1,86.82,4,1
29559,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,18,Sunday,1,0,none,Mastani,2,167.33,2,1
29560,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,18,Sunday,1,0,none,Falooda,2,149.75,2,1
29561,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,18,Sunday,1,0,none,Falooda,2,176.91,1,1
29562,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,18,Sunday,1,0,none,Mastani,3,206.71,1,1
29563,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,18,Sunday,1,0,none,Ice Cream,1,57.13,4,1
29564,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,18,Sunday,1,0,none,Mastani,1,78.73,1,1
29565,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,19,Sunday,1,0,none,Mastani,2,155.63,2,1
29566,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,19,Sunday,1,0,none,Falooda,2,187.35,1,1
29567,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,19,Sunday,1,0,none,Ice Cream,2,120.4,2,1
29568,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,19,Sunday,1,0,none,Ice Cream,1,57.43,6,1
29569,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,19,Sunday,1,0,none,Ice Cream,2,156.91,4,1
29570,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,20,Sunday,1,0,none,Ice Cream,1,62.28,2,1
29571,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,20,Sunday,1,0,none,Falooda,2,154.25,2,1
29572,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,20,Sunday,1,0,none,Falooda,2,155.77,4,1
29573,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,20,Sunday,1,0,none,Ice Cream,1,61.61,1,1
29574,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,20,Sunday,1,0,none,Falooda,3,242.22,2,1
29575,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,20,Sunday,1,0,none,Ice Cream,1,62.2,4,1
29576,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,20,Sunday,1,0,none,Ice Cream,3,221.17,2,1
29577,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,20,Sunday,1,0,none,Ice Cream,2,146.58,4,1
29578,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,20,Sunday,1,0,none,Ice Cream,2,156.95,6,1
29579,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Falooda,3,221.89,2,1
29580,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Falooda,2,152.2,4,1
29581,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Falooda,3,232.63,4,1
29582,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Falooda,1,92.02,6,1
29583,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Ice Cream,1,57.73,2,1
29584,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Mastani,2,136.46,1,1
29585,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Mastani,1,78.36,1,1
29586,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Mastani,1,76.72,2,1
29587,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Ice Cream,2,150.43,1,1
29588,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Mastani,1,81.03,2,1
29589,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Mastani,1,79.1,6,1
29590,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Ice Cream,1,62.55,2,1
29591,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Falooda,2,178.71,6,1
29592,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Ice Cream,2,143.44,1,1
29593,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Falooda,2,150.12,4,1
29594,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Ice Cream,1,58.11,2,1
29595,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Falooda,1,93.34,2,1
29596,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Falooda,1,93.07,2,1
29597,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,21,Sunday,1,0,none,Falooda,2,171.28,1,1
29598,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,22,Sunday,1,0,none,Ice Cream,2,138.02,4,1
29599,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,22,Sunday,1,0,none,Ice Cream,3,206.51,2,1
29600,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,22,Sunday,1,0,none,Ice Cream,1,62.44,1,1
29601,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,22,Sunday,1,0,none,Mastani,2,136.92,1,1
29602,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,22,Sunday,1,0,none,Ice Cream,3,201.12,4,1
29603,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,22,Sunday,1,0,none,Mastani,2,168.71,2,1
29604,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,22,Sunday,1,0,none,Ice Cream,2,138.69,2,1
29605,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,22,Sunday,1,0,none,Ice Cream,2,144.44,1,1
29606,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,22,Sunday,1,0,none,Falooda,3,241.92,2,1
29607,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,23,Sunday,1,0,none,Mastani,2,137.44,1,1
29608,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,23,Sunday,1,0,none,Falooda,2,180.84,6,1
29609,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,23,Sunday,1,0,none,Falooda,3,262.22,4,1
29610,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,23,Sunday,1,0,none,Falooda,2,176.72,2,1
29611,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,23,Sunday,1,0,none,Falooda,2,183.44,2,1
29612,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,23,Sunday,1,0,none,Ice Cream,1,59.64,2,1
29613,Sujata Mastani,Shivajinagar,Desserts,2024-01-07,23,Sunday,1,0,none,Ice Cream,1,57.56,2,1
29614,Sujata Mastani,Shivajinagar,Desserts,2024-01-09,8,Tuesday,0,0,none,Falooda,1,89.98,2,1
29615,Sujata Mastani,Shivajinagar,Desserts,2024-01-09,8,Tuesday,0,0,none,Ice Cream,2,140.09,1,1
29616,Sujata Mastani,Shivajinagar,Desserts,2024-01-09,8,Tuesday,0,0,none,Ice Cream,1,57.12,6,1
29617,Sujata Mastani,Shivajinagar,Desserts,2024-01-09,8,Tuesday,0,0,none,Mastani,3,244.22,2,1
29618,Sujata Mastani,Shivajinagar,Desserts,2024-01-09,9,Tuesday,0,0,none,Ice Cream,1,59.03,1,1
29619,Sujata Mastani,Shivajinagar,Desserts,2024-01-09,9,Tuesday,0,0,none,Ice Cream,2,157.33,2,1
29620,Sujata Mastani,Shivajinagar,Desserts,2024-01-09,9,Tuesday,0,0,none,Falooda,2,154.66,4,1
